# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Nov  4 06:50:47 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_facility:    Discovery Facility
#
loc_rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_facility
1801,Kepler-1467,b,Kepler-1467 b,Transit,1,47.05690430,,,,,,0.294,,0,1,0,1,19h40m11.65s,295.048540,+45d20m33.7s,45.342686,890.00,15.549,Kepler-band,15.521,5332.00,0.86,0.82,2016-05-10,Kepler
1802,Kepler-1468,b,Kepler-1468 b,Transit,2,8.23984869,,,,,,0.154,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,15.024,Kepler-band,14.952,5893.00,1.04,1.05,2016-05-10,Kepler
1803,Kepler-1468,c,Kepler-1468 c,Transit,2,3.54553021,,,,,,0.103,,0,1,0,1,19h34m04.76s,293.519844,+41d16m38.7s,41.277405,1130.00,15.024,Kepler-band,14.952,5893.00,1.04,1.05,2016-05-10,Kepler
1804,Kepler-1469,b,Kepler-1469 b,Transit,1,21.86353010,,,,,,0.250,,0,1,0,1,19h35m17.13s,293.821357,+39d23m28.9s,39.391350,1255.00,15.965,Kepler-band,15.989,5507.00,0.92,0.89,2016-05-10,Kepler
1805,Kepler-147,b,Kepler-147 b,Transit,2,12.61058400,0.113000,,,,,0.136,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,902.00,13.954,Kepler-band,13.915,6012.00,,1.47,2014-05-14,Kepler
1806,Kepler-147,c,Kepler-147 c,Transit,2,33.41642300,0.216000,,,,,0.217,,0,1,0,1,19h11m54.18s,287.975766,+39d05m13.9s,39.087181,902.00,13.954,Kepler-band,13.915,6012.00,,1.47,2014-05-14,Kepler
1807,Kepler-1470,b,Kepler-1470 b,Transit,1,16.29509030,,,,,,0.095,,0,1,0,1,19h14m46.80s,288.695007,+39d52m59.5s,39.883191,569.00,15.061,Kepler-band,15.044,4961.00,0.80,0.76,2016-05-10,Kepler
1808,Kepler-1471,b,Kepler-1471 b,Transit,1,3.63899398,,,,,,0.126,,0,1,0,1,19h18m39.57s,289.664878,+50d01m12.2s,50.020046,1059.00,15.254,Kepler-band,15.246,5660.00,0.95,0.93,2016-05-10,Kepler
1809,Kepler-1472,b,Kepler-1472 b,Transit,1,38.13128310,,,,,,0.170,,0,1,0,1,19h39m24.64s,294.852648,+49d03m26.9s,49.057472,1269.00,14.633,Kepler-band,14.590,6159.00,1.16,1.25,2016-05-10,Kepler
1810,Kepler-1473,b,Kepler-1473 b,Transit,1,14.42735510,,,,,,0.106,,0,1,0,1,19h22m32.78s,290.636569,+48d59m45.9s,48.996082,625.00,13.359,Kepler-band,13.368,6046.00,1.09,1.09,2016-05-10,Kepler
1811,Kepler-1474,b,Kepler-1474 b,Transit,1,36.43334520,,,,,,0.193,,0,1,0,1,19h38m46.57s,294.694049,+45d52m00.6s,45.866837,1214.00,15.246,Kepler-band,15.217,5870.00,1.04,1.04,2016-05-10,Kepler
1812,Kepler-1475,b,Kepler-1475 b,Transit,1,82.17737400,,,,,,0.261,,0,1,0,1,19h43m47.59s,295.948273,+44d45m11.2s,44.753124,1714.00,15.292,Kepler-band,15.277,6214.00,1.18,1.28,2016-05-10,Kepler
1813,Kepler-1476,b,Kepler-1476 b,Transit,1,10.35863224,,,,,,0.149,,0,1,0,1,18h58m07.70s,284.532096,+43d59m23.8s,43.989956,1218.00,15.408,Kepler-band,15.409,5663.00,0.98,0.96,2016-05-10,Kepler
1814,Kepler-1477,b,Kepler-1477 b,Transit,1,11.55530021,,,,,,0.105,,0,1,0,1,18h45m11.65s,281.298535,+42d41m08.7s,42.685753,525.00,14.598,Kepler-band,14.576,5100.00,0.81,0.78,2016-05-10,Kepler
1815,Kepler-1478,b,Kepler-1478 b,Transit,1,26.08405940,,,,,,0.154,,0,1,0,1,19h32m39.62s,293.165079,+41d44m46.4s,41.746235,1405.00,15.440,Kepler-band,15.399,5904.00,1.04,1.06,2016-05-10,Kepler
1816,Kepler-1479,b,Kepler-1479 b,Transit,1,14.53261362,,,,,,0.163,,0,1,0,1,19h02m50.86s,285.711919,+49d42m24.0s,49.706657,619.00,13.785,Kepler-band,13.733,5796.00,0.99,0.98,2016-05-10,Kepler
1817,Kepler-148,b,Kepler-148 b,Transit,3,1.72936600,0.028000,,,,,0.161,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,796.00,15.342,Kepler-band,15.336,5272.00,,0.85,2014-05-14,Kepler
1818,Kepler-148,c,Kepler-148 c,Transit,3,4.18004300,0.050000,,,,,0.321,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,796.00,15.342,Kepler-band,15.336,5272.00,,0.85,2014-05-14,Kepler
1819,Kepler-148,d,Kepler-148 d,Transit,3,51.84688575,,,,,,0.774,,0,1,0,1,19h19m08.69s,289.786216,+46d51m31.6s,46.858788,796.00,15.342,Kepler-band,15.336,5272.00,,0.85,2016-05-10,Kepler
1820,Kepler-1480,b,Kepler-1480 b,Transit,1,22.12679948,,,,,,0.149,,0,1,0,1,19h27m59.95s,291.999771,+49d18m06.5s,49.301811,540.00,14.523,Kepler-band,14.482,5156.00,0.85,0.81,2016-05-10,Kepler
1821,Kepler-1481,b,Kepler-1481 b,Transit,1,5.94220998,,,,,,0.110,,0,1,0,1,19h17m45.35s,289.438971,+49d43m52.4s,49.731220,493.00,14.779,Kepler-band,14.743,4908.00,0.80,0.75,2016-05-10,Kepler
1822,Kepler-1482,b,Kepler-1482 b,Transit,1,12.25383217,,,,,,0.090,,0,1,0,1,19h01m15.31s,285.313805,+48d43m30.9s,48.725254,442.00,13.747,Kepler-band,13.730,5381.00,0.88,0.84,2016-05-10,Kepler
1823,Kepler-1483,b,Kepler-1483 b,Transit,1,9.50851560,,,,,,0.136,,0,1,0,1,19h41m38.35s,295.409776,+42d09m03.0s,42.150831,1327.00,14.440,Kepler-band,14.423,6337.00,1.25,1.40,2016-05-10,Kepler
1824,Kepler-1484,b,Kepler-1484 b,Transit,1,30.45491360,,,,,,0.188,,0,1,0,1,19h30m44.23s,292.684285,+38d07m34.6s,38.126286,1095.00,15.268,Kepler-band,15.247,5730.00,0.94,0.92,2016-05-10,Kepler
1825,Kepler-1485,b,Kepler-1485 b,Transit,1,19.91577250,,,,,,0.131,,0,1,0,1,19h52m22.90s,298.095423,+44d44m13.4s,44.737057,550.00,13.204,Kepler-band,13.180,6087.00,1.11,1.12,2016-05-10,Kepler
1826,Kepler-1486,b,Kepler-1486 b,Transit,1,54.64957590,,,,,,0.207,,0,1,0,1,19h22m21.69s,290.590382,+45d26m23.0s,45.439713,1465.00,15.335,Kepler-band,15.294,5965.00,1.08,1.12,2016-05-10,Kepler
1827,Kepler-1487,b,Kepler-1487 b,Transit,1,7.31946363,,,,,,0.190,,0,1,0,1,19h41m59.55s,295.498108,+38d38m40.2s,38.644501,1094.00,13.489,Kepler-band,13.451,6541.00,1.38,1.63,2016-05-10,Kepler
1828,Kepler-1488,b,Kepler-1488 b,Transit,1,39.81899320,,,,,,0.166,,0,1,0,1,19h06m35.14s,286.646417,+49d56m16.0s,49.937778,618.00,13.102,Kepler-band,13.077,5820.00,1.05,1.31,2016-05-10,Kepler
1829,Kepler-1489,b,Kepler-1489 b,Transit,1,82.29475100,,,,,,0.158,,0,1,0,1,18h45m11.00s,281.295831,+44d27m55.5s,44.465405,870.00,14.828,Kepler-band,14.808,5655.00,0.93,0.90,2016-05-10,Kepler
1830,Kepler-149,b,Kepler-149 b,Transit,3,29.19894300,0.184000,,,,,0.376,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,521.00,14.001,Kepler-band,14.019,5381.00,,0.95,2014-05-14,Kepler
1831,Kepler-149,c,Kepler-149 c,Transit,3,55.32832800,0.281000,,,,,0.144,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,521.00,14.001,Kepler-band,14.019,5381.00,,0.95,2014-05-14,Kepler
1832,Kepler-149,d,Kepler-149 d,Transit,3,160.01803200,0.571000,,,,,0.353,,0,1,0,1,19h03m24.88s,285.853667,+38d23m02.8s,38.384119,521.00,14.001,Kepler-band,14.019,5381.00,,0.95,2014-05-14,Kepler
1833,Kepler-1490,b,Kepler-1490 b,Transit,1,92.43629730,,,,,,0.271,,0,1,0,1,19h42m46.46s,295.693573,+42d36m34.2s,42.609512,968.00,15.449,Kepler-band,15.418,5515.00,0.90,0.87,2016-05-10,Kepler
1834,Kepler-1491,b,Kepler-1491 b,Transit,1,16.58617620,,,,,,0.135,,0,1,0,1,19h34m31.14s,293.629756,+45d44m26.3s,45.740651,1312.00,15.589,Kepler-band,15.570,5728.00,1.00,0.99,2016-05-10,Kepler
1835,Kepler-1492,b,Kepler-1492 b,Transit,1,16.75255007,,,,,,0.133,,0,1,0,1,19h14m23.30s,288.597097,+41d02m11.1s,41.036420,371.00,14.534,Kepler-band,14.496,4712.00,0.77,0.72,2016-05-10,Kepler
1836,Kepler-1493,b,Kepler-1493 b,Transit,1,15.02179830,,,,,,0.126,,0,1,0,1,19h14m11.80s,288.549148,+38d33m54.8s,38.565232,572.00,13.109,Kepler-band,13.861,5863.00,1.06,1.29,2016-05-10,Kepler
1837,Kepler-1494,b,Kepler-1494 b,Transit,1,91.08048200,,,,,,0.274,,0,1,0,1,18h50m37.78s,282.657401,+43d09m45.1s,43.162518,1059.00,15.214,Kepler-band,15.217,5659.00,0.96,0.94,2016-05-10,Kepler
1838,Kepler-1495,b,Kepler-1495 b,Transit,1,85.27325600,,,,,,0.262,,0,1,0,1,19h04m31.38s,286.130757,+38d46m46.7s,38.779631,1307.00,15.417,Kepler-band,15.625,5831.00,1.03,1.04,2016-05-10,Kepler
1839,Kepler-1496,b,Kepler-1496 b,Transit,1,64.65880170,,,,,,0.198,,0,1,0,1,19h35m53.74s,293.973936,+45d21m02.5s,45.350704,1293.00,14.694,Kepler-band,14.682,6182.00,1.18,1.27,2016-05-10,Kepler
1840,Kepler-1497,b,Kepler-1497 b,Transit,1,8.74199772,,,,,,0.148,,0,1,0,1,19h44m47.07s,296.196140,+45d38m03.6s,45.634331,1122.00,15.364,Kepler-band,15.376,5675.00,0.96,0.95,2016-05-10,Kepler
1841,Kepler-1498,b,Kepler-1498 b,Transit,1,48.05140500,,,,,,0.119,,0,1,0,1,18h59m06.75s,284.778110,+44d55m00.4s,44.916782,740.00,15.033,Kepler-band,15.100,5256.00,0.86,0.81,2016-05-10,Kepler
1842,Kepler-1499,b,Kepler-1499 b,Transit,1,44.20080000,,,,,,0.106,,0,1,0,1,18h55m56.72s,283.986337,+41d39m01.5s,41.650406,310.00,13.509,Kepler-band,13.516,5097.00,0.82,0.78,2016-05-10,Kepler
1843,Kepler-15,b,Kepler-15 b,Transit,1,4.94278200,0.057140,0.060000,87.440,0.66000,Mass,0.960,0.93000,0,1,0,1,19h44m48.14s,296.200595,+49d08m24.4s,49.140125,598.00,13.758,Kepler-band,13.714,5515.00,1.02,0.99,2014-05-14,Kepler
1844,Kepler-150,b,Kepler-150 b,Transit,5,3.42805400,0.044000,,,,,0.112,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,927.00,14.985,Kepler-band,14.974,5560.00,,0.94,2014-05-14,Kepler
1845,Kepler-150,c,Kepler-150 c,Transit,5,7.38199800,0.073000,,,,,0.329,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,927.00,14.985,Kepler-band,14.974,5560.00,,0.94,2014-05-14,Kepler
1846,Kepler-150,d,Kepler-150 d,Transit,5,12.56093000,0.104000,,,,,0.249,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,927.00,14.985,Kepler-band,14.974,5560.00,,0.94,2014-05-14,Kepler
1847,Kepler-150,e,Kepler-150 e,Transit,5,30.82655700,0.189000,,,,,0.278,,0,1,0,1,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,927.00,14.985,Kepler-band,14.974,5560.00,,0.94,2014-05-14,Kepler
1848,Kepler-150,f,Kepler-150 f,Transit,5,637.20930000,1.240000,,90.000,,,0.325,,0,1,0,0,19h12m56.18s,288.234084,+40d31m15.3s,40.520905,927.00,14.985,Kepler-band,14.974,5560.00,,0.94,2017-04-13,Kepler
1849,Kepler-1500,b,Kepler-1500 b,Transit,1,15.03301050,,,,,,0.107,,0,1,0,1,19h15m32.00s,288.883334,+39d44m40.5s,39.744572,904.00,14.606,Kepler-band,14.580,5845.00,1.00,1.00,2016-05-10,Kepler
1850,Kepler-1501,b,Kepler-1501 b,Transit,1,14.55645330,,,,,,0.139,,0,1,0,1,19h19m40.44s,289.918519,+42d00m05.2s,42.001431,888.00,13.710,Kepler-band,13.646,6229.00,1.20,1.30,2016-05-10,Kepler
1851,Kepler-1502,b,Kepler-1502 b,Transit,1,41.70836290,,,,,,0.284,,0,1,0,1,19h44m25.90s,296.107919,+39d19m11.7s,39.319913,1540.00,14.155,Kepler-band,14.093,6666.00,1.44,1.72,2016-05-10,Kepler
1852,Kepler-1503,b,Kepler-1503 b,Transit,1,96.16987000,,,,,,0.203,,0,1,0,1,19h34m54.52s,293.727175,+42d48m24.3s,42.806759,850.00,15.796,Kepler-band,15.786,5069.00,0.77,0.74,2016-05-10,Kepler
1853,Kepler-1504,b,Kepler-1504 b,Transit,1,82.30400300,,,,,,0.190,,0,1,0,1,19h18m50.88s,289.711993,+50d07m41.6s,50.128212,1029.00,15.654,Kepler-band,15.631,5393.00,0.85,0.81,2016-05-10,Kepler
1854,Kepler-1505,b,Kepler-1505 b,Transit,1,30.86093660,,,,,,0.083,,0,1,0,1,19h28m00.49s,292.002052,+41d47m13.1s,41.786961,359.00,12.988,Kepler-band,12.926,5686.00,0.93,0.86,2016-05-10,Kepler
1855,Kepler-1506,b,Kepler-1506 b,Transit,1,14.03291540,,,,,,0.118,,0,1,0,1,19h20m35.97s,290.149884,+41d27m52.5s,41.464595,1318.00,15.652,Kepler-band,15.624,5676.00,0.95,0.93,2016-05-10,Kepler
1856,Kepler-1507,b,Kepler-1507 b,Transit,1,16.05062130,,,,,,0.075,,0,1,0,1,19h14m14.77s,288.561525,+46d32m09.8s,46.536053,342.00,13.136,Kepler-band,13.104,5410.00,0.89,0.85,2016-05-10,Kepler
1857,Kepler-1508,b,Kepler-1508 b,Transit,1,20.70565040,,,,,,0.119,,0,1,0,1,19h52m28.53s,298.118885,+40d22m30.2s,40.375047,892.00,14.276,Kepler-band,14.347,6158.00,1.14,1.22,2016-05-10,Kepler
1858,Kepler-1509,b,Kepler-1509 b,Transit,1,25.43381970,,,,,,0.165,,0,1,0,1,18h55m11.48s,283.797813,+46d55m51.6s,46.931004,1277.00,15.386,Kepler-band,15.332,5780.00,1.00,0.99,2016-05-10,Kepler
1859,Kepler-151,b,Kepler-151 b,Transit,2,15.22895800,0.116000,,,,,0.273,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,661.00,14.769,Kepler-band,14.719,5460.00,,0.83,2014-05-14,Kepler
1860,Kepler-151,c,Kepler-151 c,Transit,2,24.67461200,0.160000,,,,,0.186,,0,1,0,1,19h28m39.07s,292.162778,+41d01m23.6s,41.023235,661.00,14.769,Kepler-band,14.719,5460.00,,0.83,2014-05-14,Kepler
1861,Kepler-1510,b,Kepler-1510 b,Transit,1,84.70392100,,,,,,0.300,,0,1,0,1,19h55m50.19s,298.959138,+48d15m28.2s,48.257824,1615.00,15.169,Kepler-band,15.142,6200.00,1.19,1.28,2016-05-10,Kepler
1862,Kepler-1511,b,Kepler-1511 b,Transit,1,23.23827920,,,,,,0.150,,0,1,0,1,19h13m41.09s,288.421218,+43d10m47.3s,43.179798,897.00,13.932,Kepler-band,13.502,6064.00,1.17,1.29,2016-05-10,Kepler
1863,Kepler-1512,b,Kepler-1512 b,Transit,1,20.35972599,,,,,,0.105,,0,1,0,1,19h17m05.88s,289.274503,+44d28m12.9s,44.470253,162.00,13.393,Kepler-band,13.263,4372.00,0.73,0.67,2016-05-10,Kepler
1864,Kepler-1513,b,Kepler-1513 b,Transit,1,160.88465087,,,,,,0.755,,0,1,0,1,19h19m09.99s,289.791634,+39d17m07.0s,39.285277,384.00,12.888,Kepler-band,12.956,5617.00,0.99,0.97,2016-05-10,Kepler
1865,Kepler-1514,b,Kepler-1514 b,Transit,1,217.83176260,,,,,,1.055,,0,1,0,1,19h30m30.59s,292.627466,+37d51m36.5s,37.860133,379.00,11.690,Kepler-band,11.829,6251.00,1.21,1.22,2016-05-10,Kepler
1866,Kepler-1515,b,Kepler-1515 b,Transit,1,214.31141640,,,,,,0.852,,0,1,0,1,19h23m53.74s,290.973930,+48d10m41.4s,48.178162,504.00,12.040,Kepler-band,11.998,6511.00,1.30,1.41,2016-05-10,Kepler
1867,Kepler-1516,b,Kepler-1516 b,Transit,1,7.25931979,,,,,,0.156,,0,1,0,1,19h25m58.70s,291.494603,+44d31m24.6s,44.523502,872.00,14.461,Kepler-band,14.447,5904.00,1.04,1.07,2016-05-10,Kepler
1868,Kepler-1517,b,Kepler-1517 b,Transit,1,5.54608367,,,,,,0.871,,0,1,0,1,19h11m13.73s,287.807220,+43d11m19.6s,43.188778,869.00,12.252,Kepler-band,12.174,7010.00,1.58,1.95,2016-05-10,Kepler
1869,Kepler-1518,b,Kepler-1518 b,Transit,1,5.11177904,,,,,,0.272,,0,1,0,1,20h01m19.77s,300.332385,+44d59m10.1s,44.986137,1140.00,13.306,Kepler-band,13.280,6846.00,1.54,1.88,2016-05-10,Kepler
1870,Kepler-1519,b,Kepler-1519 b,Transit,1,240.79893970,,,,,,0.630,,0,1,0,1,19h46m40.30s,296.667903,+49d27m42.7s,49.461861,858.00,14.822,Kepler-band,14.803,5644.00,0.94,0.91,2016-05-10,Kepler
1871,Kepler-152,b,Kepler-152 b,Transit,2,18.20797300,0.124000,,,,,0.249,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,459.00,14.290,Kepler-band,14.244,5088.00,,0.72,2014-05-14,Kepler
1872,Kepler-152,c,Kepler-152 c,Transit,2,88.25505500,0.356000,,,,,0.213,,0,1,0,1,19h07m27.71s,286.865479,+41d59m20.7s,41.989086,459.00,14.290,Kepler-band,14.244,5088.00,,0.72,2014-05-14,Kepler
1873,Kepler-1520,b,Kepler-1520 b,Transit,1,0.65355357,,,,,,0.515,,0,1,0,2,19h23m51.89s,290.966214,+51d30m17.0s,51.504723,636.00,15.692,Kepler-band,15.693,4677.00,0.76,0.71,2016-05-10,Kepler
1874,Kepler-1521,b,Kepler-1521 b,Transit,1,47.14840805,,,,,,0.223,,0,1,0,1,19h30m45.67s,292.690301,+37d50m06.0s,37.835001,227.00,12.860,Kepler-band,12.848,5042.00,0.81,0.76,2016-05-10,Kepler
1875,Kepler-1522,b,Kepler-1522 b,Transit,1,1.84788917,,,,,,0.154,,0,1,0,1,19h19m22.37s,289.843226,+52d04m12.6s,52.070160,690.00,14.216,Kepler-band,14.196,5706.00,0.96,0.93,2016-05-10,Kepler
1876,Kepler-1523,b,Kepler-1523 b,Transit,1,0.93875077,,,,,,0.141,,0,1,0,1,19h44m12.97s,296.054062,+45d49m37.4s,45.827049,918.00,14.860,Kepler-band,14.837,5708.00,0.97,0.96,2016-05-10,Kepler
1877,Kepler-1524,b,Kepler-1524 b,Transit,1,70.96746030,,,,,,0.316,,0,1,0,1,19h35m32.50s,293.885398,+39d31m11.3s,39.519818,506.00,12.720,Kepler-band,12.700,6179.00,1.17,1.25,2016-05-10,Kepler
1878,Kepler-1525,b,Kepler-1525 b,Transit,1,2.41660118,,,,,,0.081,,0,1,0,1,19h22m14.28s,290.559517,+49d56m34.9s,49.943016,396.00,12.737,Kepler-band,12.692,5748.00,1.07,1.04,2016-05-10,Kepler
1879,Kepler-1526,b,Kepler-1526 b,Transit,1,3.90863200,,,,,,0.217,,0,1,0,1,19h00m28.73s,285.119706,+38d51m59.1s,38.866428,576.00,15.646,Kepler-band,15.655,4601.00,0.73,0.69,2016-05-10,Kepler
1880,Kepler-1527,b,Kepler-1527 b,Transit,1,160.12991800,,,,,,0.426,,0,1,0,1,19h49m39.46s,297.414414,+46d03m38.9s,46.060818,1560.00,15.130,Kepler-band,15.078,6224.00,1.21,1.32,2016-05-10,Kepler
1881,Kepler-1528,b,Kepler-1528 b,Transit,1,1.79111021,,,,,,0.130,,0,1,0,1,19h09m36.71s,287.402943,+46d34m26.3s,46.573986,916.00,14.496,Kepler-band,14.476,5857.00,1.03,1.03,2016-05-10,Kepler
1882,Kepler-1529,b,Kepler-1529 b,Transit,1,5.33905686,,,,,,0.187,,0,1,0,1,19h19m28.97s,289.870716,+41d02m26.6s,41.040728,683.00,15.362,Kepler-band,15.388,5048.00,0.81,0.77,2016-05-10,Kepler
1883,Kepler-153,b,Kepler-153 b,Transit,2,18.87022700,0.129000,,,,,0.261,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,504.00,14.262,Kepler-band,14.249,5404.00,,0.89,2014-05-14,Kepler
1884,Kepler-153,c,Kepler-153 c,Transit,2,46.90232000,0.237000,,,,,0.226,,0,1,0,1,18h49m50.53s,282.460522,+48d15m25.6s,48.257118,504.00,14.262,Kepler-band,14.249,5404.00,,0.89,2014-05-14,Kepler
1885,Kepler-1530,b,Kepler-1530 b,Transit,2,2.59044340,,,,,,0.146,,0,1,0,1,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,552.00,14.026,Kepler-band,14.005,5477.00,0.92,0.88,2016-05-10,Kepler
1886,Kepler-1530,c,Kepler-1530 c,Transit,2,5.32274060,,,,,,0.147,,0,1,0,1,19h12m39.00s,288.162502,+48d09m54.6s,48.165154,552.00,14.026,Kepler-band,14.005,5477.00,0.92,0.88,2016-05-10,Kepler
1887,Kepler-1531,b,Kepler-1531 b,Transit,1,1.13854338,,,,,,0.099,,0,1,0,1,19h00m35.18s,285.146577,+39d22m14.9s,39.370798,670.00,13.194,Kepler-band,13.171,6260.00,1.16,1.27,2016-05-10,Kepler
1888,Kepler-1532,b,Kepler-1532 b,Transit,1,1.09366356,,,,,,0.120,,0,1,0,1,19h47m36.68s,296.902813,+41d11m53.5s,41.198191,824.00,14.815,Kepler-band,14.803,5559.00,0.91,0.88,2016-05-10,Kepler
1889,Kepler-1533,b,Kepler-1533 b,Transit,1,308.54710000,,,,,,0.309,,0,1,0,1,19h43m54.13s,295.975556,+44d42m48.4s,44.713445,852.00,13.215,Kepler-band,13.168,6431.00,1.31,1.51,2016-05-10,Kepler
1890,Kepler-1534,b,Kepler-1534 b,Transit,1,5.71668872,,,,,,0.169,,0,1,0,1,19h29m34.89s,292.395391,+43d52m08.7s,43.869072,1107.00,15.665,Kepler-band,16.235,5442.00,0.90,0.86,2016-05-10,Kepler
1891,Kepler-1535,b,Kepler-1535 b,Transit,1,138.94420000,,,,,,0.227,,0,1,0,1,19h06m27.29s,286.613698,+38d53m31.1s,38.891969,879.00,14.208,Kepler-band,14.180,6021.00,1.08,1.11,2016-05-10,Kepler
1892,Kepler-1536,b,Kepler-1536 b,Transit,1,364.75803100,,,,,,0.280,,0,1,0,1,19h26m20.44s,291.585187,+45d42m56.8s,45.715790,401.00,15.188,Kepler-band,15.141,4434.00,0.71,0.67,2016-05-10,Kepler
1893,Kepler-1537,b,Kepler-1537 b,Transit,1,1.44445380,,,,,,0.105,,0,1,0,1,19h37m32.50s,294.385398,+43d49m31.7s,43.825470,503.00,14.536,Kepler-band,14.546,5079.00,0.81,0.77,2016-05-10,Kepler
1894,Kepler-1538,b,Kepler-1538 b,Transit,1,175.13881900,,,,,,0.252,,0,1,0,1,18h53m22.97s,283.345714,+45d16m28.0s,45.274456,1291.00,15.245,Kepler-band,15.228,5837.00,1.03,1.03,2016-05-10,Kepler
1895,Kepler-1539,b,Kepler-1539 b,Transit,1,133.30367410,,,,,,0.241,,0,1,0,1,18h56m52.66s,284.219433,+44d16m06.8s,44.268543,788.00,15.307,Kepler-band,15.309,5176.00,0.84,0.80,2016-05-10,Kepler
1896,Kepler-154,b,Kepler-154 b,Transit,5,33.04053200,0.198000,,,,,0.202,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,855.00,14.534,Kepler-band,14.512,5690.00,,1.00,2014-05-14,Kepler
1897,Kepler-154,c,Kepler-154 c,Transit,5,62.30327600,0.303000,,,,,0.263,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,855.00,14.534,Kepler-band,14.512,5690.00,,1.00,2014-05-14,Kepler
1898,Kepler-154,d,Kepler-154 d,Transit,5,20.54981883,,,,,,0.343,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,855.00,14.534,Kepler-band,14.512,5690.00,,1.00,2016-05-10,Kepler
1899,Kepler-154,e,Kepler-154 e,Transit,5,3.93276465,,,,,,0.134,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,855.00,14.534,Kepler-band,14.512,5690.00,,1.00,2016-05-10,Kepler
1900,Kepler-154,f,Kepler-154 f,Transit,5,9.91935684,,,,,,0.134,,0,1,0,1,19h19m07.33s,289.780522,+49d53m47.5s,49.896530,855.00,14.534,Kepler-band,14.512,5690.00,,1.00,2016-05-10,Kepler
1901,Kepler-1540,b,Kepler-1540 b,Transit,1,125.41311770,,,,,,0.222,,0,1,0,1,18h53m22.68s,283.344497,+41d12m06.3s,41.201741,262.00,14.073,Kepler-band,14.083,4540.00,0.74,0.69,2016-05-10,Kepler
1902,Kepler-1541,b,Kepler-1541 b,Transit,1,8.40691199,,,,,,0.103,,0,1,0,1,18h55m08.88s,283.787004,+48d01m46.4s,48.029564,414.00,13.801,Kepler-band,13.791,5282.00,0.86,0.81,2016-05-10,Kepler
1903,Kepler-1542,b,Kepler-1542 b,Transit,4,3.95116882,,,,,,0.068,,0,1,0,1,19h02m54.84s,285.728495,+42d39m16.3s,42.654530,336.00,12.639,Kepler-band,12.588,5564.00,0.94,0.99,2016-05-10,Kepler
